Temperature - (Celsius), Year,Statistics, Country, ISO3,
29.7485,1997,Sep,Average, DZA,
24.6577,1997,Oct,Average, DZA,
18.7613,1997,Nov,Average, DZA,
14.0274,1997,Dec,Average, DZA,
12.9891,1998,Jan,Average, DZA,
16.1383,1998,Feb,Average, DZA,
17.9956,1998,Mar,Average, DZA,
23.5586,1998,Apr,Average, DZA,
26.9485,1998,May,Average, DZA,
32.1976,1998,Jun,Average, DZA,
33.6834,1998,Jul,Average, DZA,
32.9381,1998,Aug,Average, DZA,
30.1132,1998,Sep,Average, DZA,
23.5631,1998,Oct,Average, DZA,
17.4184,1998,Nov,Average, DZA,
12.6356,1998,Dec,Average, DZA,
12.6813,1999,Jan,Average, DZA,
13.3294,1999,Feb,Average, DZA,
18.7936,1999,Mar,Average, DZA,
23.3104,1999,Apr,Average, DZA,
28.5548,1999,May,Average, DZA,
32.4687,1999,Jun,Average, DZA,
33.1247,1999,Jul,Average, DZA,
32.9976,1999,Aug,Average, DZA,
30.1933,1999,Sep,Average, DZA,
25.4926,1999,Oct,Average, DZA,
17.5964,1999,Nov,Average, DZA,
13.1401,1999,Dec,Average, DZA,
11.7786,2000,Jan,Average, DZA,
14.6378,2000,Feb,Average, DZA,
19.1744,2000,Mar,Average, DZA,
23.8403,2000,Apr,Average, DZA,
28.4119,2000,May,Average, DZA,
31.8338,2000,Jun,Average, DZA,
33.3473,2000,Jul,Average, DZA,
32.9954,2000,Aug,Average, DZA,
29.4739,2000,Sep,Average, DZA,
22.9341,2000,Oct,Average, DZA,
18.1415,2000,Nov,Average, DZA,
14.1928,2000,Dec,Average, DZA,
13037,2001,Jan,Average, DZA,
15.2565,2001,Feb,Average, DZA,
20.9783,2001,Mar,Average, DZA,
23.0912,2001,Apr,Average, DZA,
27.2967,2001,May,Average, DZA,
32.2739,2001,Jun,Average, DZA,
33.5414,2001,Jul,Average, DZA,
32.9527,2001,Aug,Average, DZA,
29.61,2001,Sep,Average, DZA,
25.5958,2001,Oct,Average, DZA,
17.8696,2001,Nov,Average, DZA,
13915,2001,Dec,Average, DZA,
12.0584,2002,Jan,Average, DZA,
15.1233,2002,Feb,Average, DZA,
19.2653,2002,Mar,Average, DZA,
22.9667,2002,Apr,Average, DZA,
26.7106,2002,May,Average, DZA,
32.1782,2002,Jun,Average, DZA,
33.5513,2002,Jul,Average, DZA,
32257,2002,Aug,Average, DZA,
29.8869,2002,Sep,Average, DZA,
24.4873,2002,Oct,Average, DZA,
18.3259,2002,Nov,Average, DZA,
15.0179,2002,Dec,Average, DZA,
12.5118,2003,Jan,Average, DZA,
14.4976,2003,Feb,Average, DZA,
18.7409,2003,Mar,Average, DZA,
23.2493,2003,Apr,Average, DZA,
27.9582,2003,May,Average, DZA,
32.8364,2003,Jun,Average, DZA,
34.2124,2003,Jul,Average, DZA,
33577,2003,Aug,Average, DZA,
29.93,2003,Sep,Average, DZA,
25.1403,2003,Oct,Average, DZA,
18.6085,2003,Nov,Average, DZA,
13.2458,2003,Dec,Average, DZA,
12.8691,2004,Jan,Average, DZA,
15.9633,2004,Feb,Average, DZA,
18.2125,2004,Mar,Average, DZA,
23.0225,2004,Apr,Average, DZA,
25.8702,2004,May,Average, DZA,
32.0013,2004,Jun,Average, DZA,
33.1128,2004,Jul,Average, DZA,
33.4755,2004,Aug,Average, DZA,
29.3061,2004,Sep,Average, DZA,
25.8717,2004,Oct,Average, DZA,
17.1639,2004,Nov,Average, DZA,
13.7019,2004,Dec,Average, DZA,
10678,2005,Jan,Average, DZA,
13.5419,2005,Feb,Average, DZA,
19.3424,2005,Mar,Average, DZA,
23.6244,2005,Apr,Average, DZA,
28.8164,2005,May,Average, DZA,
32.3984,2005,Jun,Average, DZA,
33.8359,2005,Jul,Average, DZA,
32.7857,2005,Aug,Average, DZA,
29.4876,2005,Sep,Average, DZA,
25.4245,2005,Oct,Average, DZA,
17.9567,2005,Nov,Average, DZA,
13.0669,2005,Dec,Average, DZA,
11.8836,2006,Jan,Average, DZA,
14.4338,2006,Feb,Average, DZA,
19.2859,2006,Mar,Average, DZA,
24.1151,2006,Apr,Average, DZA,
28.6566,2006,May,Average, DZA,
32.2134,2006,Jun,Average, DZA,
34.1625,2006,Jul,Average, DZA,
32.7759,2006,Aug,Average, DZA,
29.2902,2006,Sep,Average, DZA,
25.7458,2006,Oct,Average, DZA,
18.3552,2006,Nov,Average, DZA,
13.1238,2006,Dec,Average, DZA,
12.8288,2007,Jan,Average, DZA,
16349,2007,Feb,Average, DZA,
18.2455,2007,Mar,Average, DZA,
22.9068,2007,Apr,Average, DZA,
27.3848,2007,May,Average, DZA,
32.1702,2007,Jun,Average, DZA,
33.3844,2007,Jul,Average, DZA,
32.7287,2007,Aug,Average, DZA,
29.9891,2007,Sep,Average, DZA,
24.5466,2007,Oct,Average, DZA,
17.6975,2007,Nov,Average, DZA,
13043,2007,Dec,Average, DZA,
12.1388,2008,Jan,Average, DZA,
14781,2008,Feb,Average, DZA,
18.9717,2008,Mar,Average, DZA,
23.5877,2008,Apr,Average, DZA,
27.4819,2008,May,Average, DZA,
31.9563,2008,Jun,Average, DZA,
33868,2008,Jul,Average, DZA,
32.9329,2008,Aug,Average, DZA,
30.0507,2008,Sep,Average, DZA,
23.9556,2008,Oct,Average, DZA,
16.8912,2008,Nov,Average, DZA,
12.7721,2008,Dec,Average, DZA,
12.4003,2009,Jan,Average, DZA,
15.1775,2009,Feb,Average, DZA,
19.2832,2009,Mar,Average, DZA,
22.3923,2009,Apr,Average, DZA,
27.7638,2009,May,Average, DZA,
32568,2009,Jun,Average, DZA,
34.6643,2009,Jul,Average, DZA,
33.4058,2009,Aug,Average, DZA,
28.5779,2009,Sep,Average, DZA,
24.7722,2009,Oct,Average, DZA,
18.6566,2009,Nov,Average, DZA,
15.4972,2009,Dec,Average, DZA,
13.9467,2010,Jan,Average, DZA,
17.1882,2010,Feb,Average, DZA,
19.9406,2010,Mar,Average, DZA,
24.1926,2010,Apr,Average, DZA,
27.4351,2010,May,Average, DZA,
31.6958,2010,Jun,Average, DZA,
33.9105,2010,Jul,Average, DZA,
33.0558,2010,Aug,Average, DZA,
29.8647,2010,Sep,Average, DZA,
24.2364,2010,Oct,Average, DZA,
18.7191,2010,Nov,Average, DZA,
14.8436,2010,Dec,Average, DZA,
13.2785,2011,Jan,Average, DZA,
14.6538,2011,Feb,Average, DZA,
19.3183,2011,Mar,Average, DZA,
24.2536,2011,Apr,Average, DZA,
27.5689,2011,May,Average, DZA,
32.0004,2011,Jun,Average, DZA,
33.7258,2011,Jul,Average, DZA,
33.1877,2011,Aug,Average, DZA,
30.1676,2011,Sep,Average, DZA,
24023,2011,Oct,Average, DZA,
18.4628,2011,Nov,Average, DZA,
13103,2011,Dec,Average, DZA,
11733,2012,Jan,Average, DZA,
12.9974,2012,Feb,Average, DZA,
18.1757,2012,Mar,Average, DZA,
22.8553,2012,Apr,Average, DZA,
28.3733,2012,May,Average, DZA,
33.2507,2012,Jun,Average, DZA,
34.0298,2012,Jul,Average, DZA,
34.0136,2012,Aug,Average, DZA,
29.7117,2012,Sep,Average, DZA,
25.3464,2012,Oct,Average, DZA,
19.2915,2012,Nov,Average, DZA,
13.8001,2012,Dec,Average, DZA,
12888,2013,Jan,Average, DZA,
14.0359,2013,Feb,Average, DZA,
20.1167,2013,Mar,Average, DZA,
23.3954,2013,Apr,Average, DZA,
27.1043,2013,May,Average, DZA,
31.2633,2013,Jun,Average, DZA,
33.1998,2013,Jul,Average, DZA,
32544,2013,Aug,Average, DZA,
29.3438,2013,Sep,Average, DZA,
25.4222,2013,Oct,Average, DZA,
17.6029,2013,Nov,Average, DZA,
13063,2013,Dec,Average, DZA,
13.6113,2014,Jan,Average, DZA,
15.6127,2014,Feb,Average, DZA,
18.3467,2014,Mar,Average, DZA,
24.0039,2014,Apr,Average, DZA,
28.0714,2014,May,Average, DZA,
32.1331,2014,Jun,Average, DZA,
33.2939,2014,Jul,Average, DZA,
32979,2014,Aug,Average, DZA,
30.4613,2014,Sep,Average, DZA,
25.5539,2014,Oct,Average, DZA,
19121,2014,Nov,Average, DZA,
13.3388,2014,Dec,Average, DZA,
11.9915,2015,Jan,Average, DZA,
13.9552,2015,Feb,Average, DZA,
18.5038,2015,Mar,Average, DZA,
23.2579,2015,Apr,Average, DZA,
29123,2015,May,Average, DZA,
32.5963,2015,Jun,Average, DZA,
34.4067,2015,Jul,Average, DZA,
33.0873,2015,Aug,Average, DZA,
29.8771,2015,Sep,Average, DZA,
25.4931,2015,Oct,Average, DZA,
18.1591,2015,Nov,Average, DZA,
13.4315,2015,Dec,Average, DZA,
13.9205,2016,Jan,Average, DZA,
15.9855,2016,Feb,Average, DZA,
18.7271,2016,Mar,Average, DZA,
24.2388,2016,Apr,Average, DZA,
27.9899,2016,May,Average, DZA,
32.3907,2016,Jun,Average, DZA,
33.7691,2016,Jul,Average, DZA,
32.9445,2016,Aug,Average, DZA,
30.1748,2016,Sep,Average, DZA,
25.9141,2016,Oct,Average, DZA,
18.4015,2016,Nov,Average, DZA,
14.3483,2016,Dec,Average, DZA,
3.36496,1991,Jan,Average, AND,
3.13989,1991,Feb,Average, AND,
8.76644,1991,Mar,Average, AND,
8.05893,1991,Apr,Average, AND,
11.2563,1991,May,Average, AND,
15.8692,1991,Jun,Average, AND,
20.6905,1991,Jul,Average, AND,
22.0007,1991,Aug,Average, AND,
18.8519,1991,Sep,Average, AND,
10973,1991,Oct,Average, AND,
7.18712,1991,Nov,Average, AND,
4.09884,1991,Dec,Average, AND,
1.9777,1992,Jan,Average, AND,
4.28948,1992,Feb,Average, AND,
7.44052,1992,Mar,Average, AND,
9.33709,1992,Apr,Average, AND,
14.6209,1992,May,Average, AND,
14.8229,1992,Jun,Average, AND,
19.7125,1992,Jul,Average, AND,
20951,1992,Aug,Average, AND,
16.3627,1992,Sep,Average, AND,
10.5296,1992,Oct,Average, AND,
8.98237,1992,Nov,Average, AND,
5.68433,1992,Dec,Average, AND,
4.37755,1993,Jan,Average, AND,
3.81661,1993,Feb,Average, AND,
6.7751,1993,Mar,Average, AND,
9.17695,1993,Apr,Average, AND,
13.5841,1993,May,Average, AND,
17.5026,1993,Jun,Average, AND,
18.5911,1993,Jul,Average, AND,
20.1632,1993,Aug,Average, AND,
15.6339,1993,Sep,Average, AND,
11024,1993,Oct,Average, AND,
5.91718,1993,Nov,Average, AND,
6.06624,1993,Dec,Average, AND,
4.68107,1994,Jan,Average, AND,
5.32177,1994,Feb,Average, AND,
9.31058,1994,Mar,Average, AND,
8.0734,1994,Apr,Average, AND,
13.7909,1994,May,Average, AND,
17.6342,1994,Jun,Average, AND,
21999,1994,Jul,Average, AND,
21.7064,1994,Aug,Average, AND,
15.7129,1994,Sep,Average, AND,
12.6313,1994,Oct,Average, AND,
10124,1994,Nov,Average, AND,
6.1707,1994,Dec,Average, AND,
4.17847,1995,Jan,Average, AND,
7.10782,1995,Feb,Average, AND,
6.70102,1995,Mar,Average, AND,
9.65078,1995,Apr,Average, AND,
13.4129,1995,May,Average, AND,
16.8448,1995,Jun,Average, AND,
21.8814,1995,Jul,Average, AND,
20.8194,1995,Aug,Average, AND,
15.2115,1995,Sep,Average, AND,
14.9812,1995,Oct,Average, AND,
8.0749,1995,Nov,Average, AND,
5.39462,1995,Dec,Average, AND,
6.81812,1996,Jan,Average, AND,
3.45245,1996,Feb,Average, AND,
6.67787,1996,Mar,Average, AND,
9.96331,1996,Apr,Average, AND,
12.9256,1996,May,Average, AND,
18.2863,1996,Jun,Average, AND,
20.1112,1996,Jul,Average, AND,
19187,1996,Aug,Average, AND,
14964,1996,Sep,Average, AND,
12.1981,1996,Oct,Average, AND,
7.33235,1996,Nov,Average, AND,
5.15813,1996,Dec,Average, AND,
4.12697,1997,Jan,Average, AND,
7.03727,1997,Feb,Average, AND,
9.73074,1997,Mar,Average, AND,
10.7338,1997,Apr,Average, AND,
14433,1997,May,Average, AND,
16.6656,1997,Jun,Average, AND,
19.4782,1997,Jul,Average, AND,
21.6994,1997,Aug,Average, AND,
18282,1997,Sep,Average, AND,
14.1017,1997,Oct,Average, AND,
8.79826,1997,Nov,Average, AND,
5.51502,1997,Dec,Average, AND,
5.1935,1998,Jan,Average, AND,
6.0847,1998,Feb,Average, AND,
8.40844,1998,Mar,Average, AND,
8.69633,1998,Apr,Average, AND,
14.4049,1998,May,Average, AND,
17.7149,1998,Jun,Average, AND,
20.5485,1998,Jul,Average, AND,
21.0402,1998,Aug,Average, AND,
16.9287,1998,Sep,Average, AND,
11.9882,1998,Oct,Average, AND,
5.63565,1998,Nov,Average, AND,
4.12055,1998,Dec,Average, AND,
4.89775,1999,Jan,Average, AND,
4.26865,1999,Feb,Average, AND,
8.1129,1999,Mar,Average, AND,
9.97338,1999,Apr,Average, AND,
14.9712,1999,May,Average, AND,
17.2894,1999,Jun,Average, AND,
20.9913,1999,Jul,Average, AND,
20976,1999,Aug,Average, AND,
18.5347,1999,Sep,Average, AND,
13.1279,1999,Oct,Average, AND,
5.93201,1999,Nov,Average, AND,
4.56118,1999,Dec,Average, AND,
3.04662,2000,Jan,Average, AND,
6.84787,2000,Feb,Average, AND,
8.04336,2000,Mar,Average, AND,
9.64708,2000,Apr,Average, AND,
14.9963,2000,May,Average, AND,
18.1287,2000,Jun,Average, AND,
18.9911,2000,Jul,Average, AND,
20.8513,2000,Aug,Average, AND,
17.7943,2000,Sep,Average, AND,
12.5308,2000,Oct,Average, AND,
8.06032,2000,Nov,Average, AND,
7.29924,2000,Dec,Average, AND,
5.66614,2001,Jan,Average, AND,
5.35915,2001,Feb,Average, AND,
9.59106,2001,Mar,Average, AND,
9.24475,2001,Apr,Average, AND,
14.3968,2001,May,Average, AND,
18126,2001,Jun,Average, AND,
20.1999,2001,Jul,Average, AND,
21.2486,2001,Aug,Average, AND,
15.6574,2001,Sep,Average, AND,
15.1505,2001,Oct,Average, AND,
6.05273,2001,Nov,Average, AND,
2.13281,2001,Dec,Average, AND,
4.6031,2002,Jan,Average, AND,
6.72951,2002,Feb,Average, AND,
8.97247,2002,Mar,Average, AND,
10.4523,2002,Apr,Average, AND,
12644,2002,May,Average, AND,
18.0893,2002,Jun,Average, AND,
19.3393,2002,Jul,Average, AND,
19046,2002,Aug,Average, AND,
16.4958,2002,Sep,Average, AND,
13.1776,2002,Oct,Average, AND,
9.04208,2002,Nov,Average, AND,
6.65946,2002,Dec,Average, AND,
3.12121,2003,Jan,Average, AND,
3.55264,2003,Feb,Average, AND,
8.6389,2003,Mar,Average, AND,
10.5601,2003,Apr,Average, AND,
14.2816,2003,May,Average, AND,
20618,2003,Jun,Average, AND,
22.2417,2003,Jul,Average, AND,
22.2593,2003,Aug,Average, AND,
17.6051,2003,Sep,Average, AND,
11.7904,2003,Oct,Average, AND,
8.90807,2003,Nov,Average, AND,
5.39357,2003,Dec,Average, AND,
4.95162,2004,Jan,Average, AND,
4.32786,2004,Feb,Average, AND,
6.38526,2004,Mar,Average, AND,
9.18492,2004,Apr,Average, AND,
12.8428,2004,May,Average, AND,
18.8772,2004,Jun,Average, AND,
20.2099,2004,Jul,Average, AND,
20956,2004,Aug,Average, AND,
18.1071,2004,Sep,Average, AND,
14.1701,2004,Oct,Average, AND,
6.59004,2004,Nov,Average, AND,
4.90842,2004,Dec,Average, AND,
3.50075,2005,Jan,Average, AND,
2.11884,2005,Feb,Average, AND,
6.47878,2005,Mar,Average, AND,
9.74907,2005,Apr,Average, AND,
14.3178,2005,May,Average, AND,
19.8046,2005,Jun,Average, AND,
21.1441,2005,Jul,Average, AND,
19.8738,2005,Aug,Average, AND,
17.0349,2005,Sep,Average, AND,
14.2967,2005,Oct,Average, AND,
6.60608,2005,Nov,Average, AND,
2.01104,2005,Dec,Average, AND,
3.19023,2006,Jan,Average, AND,
3.38979,2006,Feb,Average, AND,
7.80642,2006,Mar,Average, AND,
10.7302,2006,Apr,Average, AND,
14.4227,2006,May,Average, AND,
18.8889,2006,Jun,Average, AND,
23.3238,2006,Jul,Average, AND,
19.3504,2006,Aug,Average, AND,
18.5578,2006,Sep,Average, AND,
15.3294,2006,Oct,Average, AND,
10.0355,2006,Nov,Average, AND,
4.34463,2006,Dec,Average, AND,
5.59103,2007,Jan,Average, AND,
6.80518,2007,Feb,Average, AND,
7.65839,2007,Mar,Average, AND,
11.2812,2007,Apr,Average, AND,
14.3164,2007,May,Average, AND,
17.8216,2007,Jun,Average, AND,
19.5623,2007,Jul,Average, AND,
19.4492,2007,Aug,Average, AND,
16.6015,2007,Sep,Average, AND,
12.3019,2007,Oct,Average, AND,
6.47286,2007,Nov,Average, AND,
4.35253,2007,Dec,Average, AND,
5.97198,2008,Jan,Average, AND,
6.63361,2008,Feb,Average, AND,
7.31695,2008,Mar,Average, AND,
9.75427,2008,Apr,Average, AND,
13.9949,2008,May,Average, AND,
17.5778,2008,Jun,Average, AND,
20.0717,2008,Jul,Average, AND,
20.1945,2008,Aug,Average, AND,
16.2671,2008,Sep,Average, AND,
12.2315,2008,Oct,Average, AND,
7.05913,2008,Nov,Average, AND,
3822,2008,Dec,Average, AND,
2.80287,2009,Jan,Average, AND,
4.4884,2009,Feb,Average, AND,
7.66512,2009,Mar,Average, AND,
9.76758,2009,Apr,Average, AND,
15.0813,2009,May,Average, AND,
18.7789,2009,Jun,Average, AND,
20.9354,2009,Jul,Average, AND,
21994,2009,Aug,Average, AND,
17809,2009,Sep,Average, AND,
13.5541,2009,Oct,Average, AND,
9.64479,2009,Nov,Average, AND,
4.69966,2009,Dec,Average, AND,
2.0417,2010,Jan,Average, AND,
3.57525,2010,Feb,Average, AND,
6.21151,2010,Mar,Average, AND,
10659,2010,Apr,Average, AND,
12.5573,2010,May,Average, AND,
17.4164,2010,Jun,Average, AND,
21.8378,2010,Jul,Average, AND,
20.4137,2010,Aug,Average, AND,
16.8191,2010,Sep,Average, AND,
11.9705,2010,Oct,Average, AND,
7.18341,2010,Nov,Average, AND,
3.01079,2010,Dec,Average, AND,
3.56985,2011,Jan,Average, AND,
5.57076,2011,Feb,Average, AND,
7.8807,2011,Mar,Average, AND,
12.1642,2011,Apr,Average, AND,
15.7359,2011,May,Average, AND,
17.1817,2011,Jun,Average, AND,
19.1255,2011,Jul,Average, AND,
20.8387,2011,Aug,Average, AND,
19.0121,2011,Sep,Average, AND,
14.0314,2011,Oct,Average, AND,
10.2768,2011,Nov,Average, AND,
6.45203,2011,Dec,Average, AND,
5.01746,2012,Jan,Average, AND,
0.84661,2012,Feb,Average, AND,
8.98924,2012,Mar,Average, AND,
9.27225,2012,Apr,Average, AND,
14478,2012,May,Average, AND,
18.6797,2012,Jun,Average, AND,
20.0019,2012,Jul,Average, AND,
22.0195,2012,Aug,Average, AND,
17.5082,2012,Sep,Average, AND,
13.5851,2012,Oct,Average, AND,
8.38228,2012,Nov,Average, AND,
5.55717,2012,Dec,Average, AND,
4.08089,2013,Jan,Average, AND,
3.1671,2013,Feb,Average, AND,
7.11558,2013,Mar,Average, AND,
9.28369,2013,Apr,Average, AND,
11.2956,2013,May,Average, AND,
16.2664,2013,Jun,Average, AND,
22.2304,2013,Jul,Average, AND,
20.7834,2013,Aug,Average, AND,
17.7757,2013,Sep,Average, AND,
14.8979,2013,Oct,Average, AND,
7.16766,2013,Nov,Average, AND,
4.93623,2013,Dec,Average, AND,
6.41234,2014,Jan,Average, AND,
6.19341,2014,Feb,Average, AND,
8.4027,2014,Mar,Average, AND,
11.7477,2014,Apr,Average, AND,
13.2227,2014,May,Average, AND,
18.8918,2014,Jun,Average, AND,
19.6897,2014,Jul,Average, AND,
19448,2014,Aug,Average, AND,
18.8937,2014,Sep,Average, AND,
15.4854,2014,Oct,Average, AND,
10.4809,2014,Nov,Average, AND,
5.11491,2014,Dec,Average, AND,
4.42112,2015,Jan,Average, AND,
3.77348,2015,Feb,Average, AND,
8.12188,2015,Mar,Average, AND,
11.0025,2015,Apr,Average, AND,
14.6506,2015,May,Average, AND,
19.5158,2015,Jun,Average, AND,
22.5402,2015,Jul,Average, AND,
20.8872,2015,Aug,Average, AND,
16.5358,2015,Sep,Average, AND,
12.2978,2015,Oct,Average, AND,
9.71913,2015,Nov,Average, AND,
7.41849,2015,Dec,Average, AND,
6.19359,2016,Jan,Average, AND,
6.35802,2016,Feb,Average, AND,
7.2024,2016,Mar,Average, AND,
9.92072,2016,Apr,Average, AND,
13.2309,2016,May,Average, AND,
17766,2016,Jun,Average, AND,
21.1132,2016,Jul,Average, AND,
21.1987,2016,Aug,Average, AND,
19.2328,2016,Sep,Average, AND,
12.9874,2016,Oct,Average, AND,
8.46179,2016,Nov,Average, AND,
5.63983,2016,Dec,Average, AND,
22508,1991,Jan,Average, AGO,
23.1937,1991,Feb,Average, AGO,
22.8672,1991,Mar,Average, AGO,
22.3045,1991,Apr,Average, AGO,
21.3911,1991,May,Average, AGO,
19.2419,1991,Jun,Average, AGO,
18.1375,1991,Jul,Average, AGO,
20.1535,1991,Aug,Average, AGO,
22.5024,1991,Sep,Average, AGO,
23.0012,1991,Oct,Average, AGO,
22.7147,1991,Nov,Average, AGO,
22.5869,1991,Dec,Average, AGO,
22.9484,1992,Jan,Average, AGO,
23.8518,1992,Feb,Average, AGO,
23479,1992,Mar,Average, AGO,
23.1125,1992,Apr,Average, AGO,
21.3168,1992,May,Average, AGO,
18.8505,1992,Jun,Average, AGO,
18.1982,1992,Jul,Average, AGO,
19.7267,1992,Aug,Average, AGO,
22.5992,1992,Sep,Average, AGO,
23.5125,1992,Oct,Average, AGO,
22.7496,1992,Nov,Average, AGO,
22.9413,1992,Dec,Average, AGO,
22.7582,1993,Jan,Average, AGO,
22.4077,1993,Feb,Average, AGO,
22.6649,1993,Mar,Average, AGO,
22.6477,1993,Apr,Average, AGO,
21.7899,1993,May,Average, AGO,
18.8401,1993,Jun,Average, AGO,
18.6917,1993,Jul,Average, AGO,
20.3306,1993,Aug,Average, AGO,
21.7631,1993,Sep,Average, AGO,
24.38,1993,Oct,Average, AGO,
22.9811,1993,Nov,Average, AGO,
23.1664,1993,Dec,Average, AGO,
22.7136,1994,Jan,Average, AGO,
22.8746,1994,Feb,Average, AGO,
23.7489,1994,Mar,Average, AGO,
21549,1994,Apr,Average, AGO,
21.2417,1994,May,Average, AGO,
18.2562,1994,Jun,Average, AGO,
18.3631,1994,Jul,Average, AGO,
20.2986,1994,Aug,Average, AGO,
22.8903,1994,Sep,Average, AGO,
23.3153,1994,Oct,Average, AGO,
24.0146,1994,Nov,Average, AGO,
23112,1994,Dec,Average, AGO,
23.96,1995,Jan,Average, AGO,
22.9369,1995,Feb,Average, AGO,
23357,1995,Mar,Average, AGO,
23.0953,1995,Apr,Average, AGO,
21.8102,1995,May,Average, AGO,
18.2939,1995,Jun,Average, AGO,
18.6642,1995,Jul,Average, AGO,
21.6173,1995,Aug,Average, AGO,
22.8439,1995,Sep,Average, AGO,
24.4662,1995,Oct,Average, AGO,
24.1143,1995,Nov,Average, AGO,
23.0243,1995,Dec,Average, AGO,
22.8452,1996,Jan,Average, AGO,
22.8938,1996,Feb,Average, AGO,
21.8215,1996,Mar,Average, AGO,
22.8266,1996,Apr,Average, AGO,
21.2526,1996,May,Average, AGO,
18.2246,1996,Jun,Average, AGO,
18.1208,1996,Jul,Average, AGO,
21.3521,1996,Aug,Average, AGO,
23.2679,1996,Sep,Average, AGO,
24.2609,1996,Oct,Average, AGO,
23.9004,1996,Nov,Average, AGO,
23.2688,1996,Dec,Average, AGO,
22.7122,1997,Jan,Average, AGO,
22.7377,1997,Feb,Average, AGO,
23.3086,1997,Mar,Average, AGO,
22.6016,1997,Apr,Average, AGO,
20.6024,1997,May,Average, AGO,
19.9283,1997,Jun,Average, AGO,
18.8861,1997,Jul,Average, AGO,
21.0127,1997,Aug,Average, AGO,
23.2057,1997,Sep,Average, AGO,
23.6437,1997,Oct,Average, AGO,
24.1762,1997,Nov,Average, AGO,
24.2233,1997,Dec,Average, AGO,
23445,1998,Jan,Average, AGO,
24.1398,1998,Feb,Average, AGO,
23.7411,1998,Mar,Average, AGO,
23.8828,1998,Apr,Average, AGO,
22.1275,1998,May,Average, AGO,
19.9853,1998,Jun,Average, AGO,
19.8245,1998,Jul,Average, AGO,
21.1497,1998,Aug,Average, AGO,
23.0449,1998,Sep,Average, AGO,
24.3695,1998,Oct,Average, AGO,
24.0594,1998,Nov,Average, AGO,
22.4358,1998,Dec,Average, AGO,
22.5446,1999,Jan,Average, AGO,
23.1171,1999,Feb,Average, AGO,
22.9659,1999,Mar,Average, AGO,
22.8353,1999,Apr,Average, AGO,
21366,1999,May,Average, AGO,
19.4051,1999,Jun,Average, AGO,
18.9669,1999,Jul,Average, AGO,
20.3202,1999,Aug,Average, AGO,
20.4067,1999,Sep,Average, AGO,
23.0622,1999,Oct,Average, AGO,
23.3394,1999,Nov,Average, AGO,
23.4231,1999,Dec,Average, AGO,
23.0058,2000,Jan,Average, AGO,
23.0739,2000,Feb,Average, AGO,
22.8661,2000,Mar,Average, AGO,
21.7163,2000,Apr,Average, AGO,
21499,2000,May,Average, AGO,
19.7778,2000,Jun,Average, AGO,
18.7306,2000,Jul,Average, AGO,
19.85,2000,Aug,Average, AGO,
22.8667,2000,Sep,Average, AGO,
24.3217,2000,Oct,Average, AGO,
22.6806,2000,Nov,Average, AGO,
22711,2000,Dec,Average, AGO,
23.1926,2001,Jan,Average, AGO,
22965,2001,Feb,Average, AGO,
23351,2001,Mar,Average, AGO,
23.3183,2001,Apr,Average, AGO,
22.2481,2001,May,Average, AGO,
19.0635,2001,Jun,Average, AGO,
18.2901,2001,Jul,Average, AGO,
20.9968,2001,Aug,Average, AGO,
23.1295,2001,Sep,Average, AGO,
23.5963,2001,Oct,Average, AGO,
23.0718,2001,Nov,Average, AGO,
23.6173,2001,Dec,Average, AGO,
23.2811,2002,Jan,Average, AGO,
23.1233,2002,Feb,Average, AGO,
23.1385,2002,Mar,Average, AGO,
23.6033,2002,Apr,Average, AGO,
21.7101,2002,May,Average, AGO,
19.6282,2002,Jun,Average, AGO,
19.7885,2002,Jul,Average, AGO,
21.3883,2002,Aug,Average, AGO,
22.5571,2002,Sep,Average, AGO,
23.2767,2002,Oct,Average, AGO,
24.1401,2002,Nov,Average, AGO,
23.6108,2002,Dec,Average, AGO,
23.6392,2003,Jan,Average, AGO,
23.5505,2003,Feb,Average, AGO,
23.5254,2003,Mar,Average, AGO,
22.8807,2003,Apr,Average, AGO,
21.7694,2003,May,Average, AGO,
20.1198,2003,Jun,Average, AGO,
18.7647,2003,Jul,Average, AGO,
21425,2003,Aug,Average, AGO,
22.9975,2003,Sep,Average, AGO,
24.1884,2003,Oct,Average, AGO,
23.6577,2003,Nov,Average, AGO,
23.2467,2003,Dec,Average, AGO,
23.0178,2004,Jan,Average, AGO,
23.2913,2004,Feb,Average, AGO,
23.6327,2004,Mar,Average, AGO,
23.2181,2004,Apr,Average, AGO,
20.8841,2004,May,Average, AGO,
18.5209,2004,Jun,Average, AGO,
18.5849,2004,Jul,Average, AGO,
20.7747,2004,Aug,Average, AGO,
22.78,2004,Sep,Average, AGO,
23.7875,2004,Oct,Average, AGO,
23.7627,2004,Nov,Average, AGO,
24.0856,2004,Dec,Average, AGO,
24.0892,2005,Jan,Average, AGO,
23.7503,2005,Feb,Average, AGO,
24.4391,2005,Mar,Average, AGO,
23.8887,2005,Apr,Average, AGO,
21.9454,2005,May,Average, AGO,
20.3355,2005,Jun,Average, AGO,
19.3001,2005,Jul,Average, AGO,
21.1356,2005,Aug,Average, AGO,
22.3591,2005,Sep,Average, AGO,
24.7819,2005,Oct,Average, AGO,
24.0712,2005,Nov,Average, AGO,
22.8325,2005,Dec,Average, AGO,
23.1952,2006,Jan,Average, AGO,
